ts,sym,decision_epoch,digit,sigma,ctype,barrier,model_p,model_ev,rtt_ms,cid,status,pnl,exit_lag_s
12:59:03,JD100,1783342740,,4.349,DIGITOVER,5,0.4165,0.0108,210,4408285919,lost,-1.0,1
12:59:27,JD100,1783342764,,4.347,DIGITUNDER,4,0.4165,0.0108,177,4408322299,won,1.22,1
12:59:49,JD100,1783342786,,4.348,DIGITOVER,5,0.4165,0.0108,162,4408356519,lost,-1.0,1
12:59:52,JD100,1783342789,,4.345,DIGITUNDER,4,0.4165,0.0108,143,4408361219,won,1.22,1
12:59:54,JD100,1783342790,,4.345,DIGITUNDER,4,0.4165,0.0108,181,4408362519,won,1.22,1
12:59:56,JD100,1783342792,,4.339,DIGITOVER,5,0.4165,0.0108,162,4408365379,lost,-1.0,1
12:59:58,JD100,1783342793,,4.339,DIGITUNDER,4,0.4165,0.0108,153,4408366619,won,1.22,1
13:00:01,JD100,1783342798,,4.340,DIGITOVER,5,0.4165,0.0108,156,4408374179,won,1.22,1
13:00:06,JD100,1783342804,,4.349,DIGITOVER,5,0.4165,0.0108,276,4408383659,lost,-1.0,1
13:00:08,JD100,1783342806,,4.350,DIGITUNDER,4,0.4165,0.0108,170,4408386579,won,1.22,1
13:00:11,JD100,1783342808,,4.349,DIGITOVER,5,0.4165,0.0108,473,4408390019,won,1.22,1
13:00:15,JD100,1783342811,,4.348,DIGITOVER,5,0.4165,0.0108,1063,4408395099,won,1.22,2
13:00:17,JD100,1783342815,,4.341,DIGITOVER,5,0.4165,0.0108,162,4408399319,lost,-1.0,1
13:00:24,JD100,1783342821,,4.342,DIGITOVER,5,0.4165,0.0108,164,4408408179,won,1.22,1
13:00:26,JD100,1783342822,,4.348,DIGITOVER,5,0.4165,0.0108,167,4408409719,won,1.22,1
13:00:28,JD100,1783342823,,4.347,DIGITOVER,5,0.4165,0.0108,167,4408411259,won,1.22,1
13:00:30,JD100,1783342824,,4.346,DIGITOVER,5,0.4165,0.0108,186,4408412759,won,1.22,1
13:00:34,JD100,1783342832,,4.345,DIGITUNDER,4,0.4165,0.0108,179,4408424759,lost,-1.0,1
13:00:38,JD100,1783342836,,4.350,DIGITUNDER,4,0.4165,0.0108,169,4408430459,lost,-1.0,1
13:01:01,JD100,1783342859,,4.348,DIGITOVER,5,0.4165,0.0108,154,4408468479,lost,-1.0,1
13:01:07,JD100,1783342865,,4.344,DIGITUNDER,4,0.4165,0.0108,156,4408477959,lost,-1.0,1
13:01:13,JD100,1783342871,,4.341,DIGITUNDER,4,0.4165,0.0108,149,4408487719,lost,-1.0,1
13:01:15,JD100,1783342873,,4.340,DIGITOVER,5,0.4165,0.0108,186,4408491699,won,1.22,1
13:01:17,JD100,1783342875,,4.342,DIGITUNDER,4,0.4165,0.0108,171,4408494179,won,1.22,1
13:01:27,JD100,1783342884,,4.345,DIGITUNDER,4,0.4165,0.0108,175,4408507279,lost,-1.0,1
13:01:29,JD100,1783342886,,4.346,DIGITOVER,5,0.4165,0.0108,165,4408509799,lost,-1.0,1
13:01:31,JD100,1783342887,,4.344,DIGITUNDER,4,0.4165,0.0108,166,4408511979,lost,-1.0,1
13:01:33,JD100,1783342889,,4.344,DIGITOVER,5,0.4165,0.0108,169,4408514859,lost,-1.0,1
13:01:39,JD100,1783342897,,4.341,DIGITUNDER,4,0.4165,0.0108,159,4408527899,won,1.22,1
13:01:41,JD100,1783342898,,4.341,DIGITUNDER,4,0.4165,0.0108,161,4408528959,lost,-1.0,1
13:02:03,JD100,1783342920,,4.349,DIGITUNDER,4,0.4165,0.0108,164,4408570619,won,1.22,1
13:02:05,JD100,1783342922,,4.350,DIGITOVER,5,0.4165,0.0108,170,4408573899,won,1.22,1
13:02:11,JD100,1783342929,,4.338,DIGITOVER,5,0.4165,0.0108,163,4408585739,lost,-1.0,1
13:02:21,JD100,1783342938,,4.340,DIGITOVER,5,0.4165,0.0108,167,4408600019,won,1.22,1
13:02:34,JD100,1783342951,,4.349,DIGITOVER,5,0.4165,0.0108,165,4408623599,won,1.22,1
13:03:06,JD100,1783342983,,4.342,DIGITOVER,5,0.4165,0.0108,197,4408677179,lost,-1.0,1
13:03:08,JD100,1783342984,,4.343,DIGITUNDER,4,0.4165,0.0108,203,4408678639,won,1.22,1
13:03:13,JD100,1783342990,,4.341,DIGITUNDER,4,0.4165,0.0108,181,4408687939,won,1.22,1
13:03:19,JD100,1783342996,,4.336,DIGITUNDER,4,0.4165,0.0108,203,4408697719,won,1.22,1
13:03:29,JD100,1783343006,,4.335,DIGITOVER,5,0.4165,0.0108,157,4408715219,lost,-1.0,1
13:03:33,JD100,1783343010,,4.331,DIGITOVER,5,0.4165,0.0108,177,4408721999,lost,-1.0,1
13:03:35,JD100,1783343011,,4.331,DIGITUNDER,4,0.4165,0.0108,179,4408723859,lost,-1.0,1
13:03:37,JD100,1783343013,,4.324,DIGITOVER,5,0.4165,0.0108,174,4408726839,lost,-1.0,1
13:03:43,JD100,1783343020,,4.318,DIGITUNDER,4,0.4165,0.0108,192,4408737699,won,1.22,1
13:03:47,JD100,1783343024,,4.318,DIGITOVER,5,0.4165,0.0108,167,4408744259,lost,-1.0,1
13:03:49,JD100,1783343025,,4.319,DIGITUNDER,4,0.4165,0.0108,169,4408746159,lost,-1.0,1
13:03:51,JD100,1783343029,,4.327,DIGITOVER,5,0.4165,0.0108,158,4408752719,lost,-1.0,1
13:04:04,JD100,1783343041,,4.322,DIGITUNDER,4,0.4165,0.0108,171,4408772179,won,1.22,1
13:04:16,JD100,1783343053,,4.320,DIGITUNDER,4,0.4165,0.0108,203,4408789539,lost,-1.0,1
13:04:18,JD100,1783343054,,4.320,DIGITOVER,5,0.4165,0.0108,168,4408790759,lost,-1.0,1
13:04:20,JD100,1783343055,,4.321,DIGITUNDER,4,0.4165,0.0108,190,4408792519,lost,-1.0,1
13:04:22,JD100,1783343057,,4.323,DIGITOVER,5,0.4165,0.0108,256,4408798099,lost,-1.0,1
13:04:24,JD100,1783343058,,4.324,DIGITUNDER,4,0.4165,0.0108,156,4408799579,lost,-1.0,1
13:04:27,JD100,1783343061,,4.325,DIGITOVER,5,0.4165,0.0108,174,4408804519,won,1.22,1
13:04:29,JD100,1783343064,,4.322,DIGITOVER,5,0.4165,0.0108,150,4408808439,won,1.22,1
13:04:33,JD100,1783343070,,4.310,DIGITUNDER,4,0.4165,0.0108,143,4408818639,won,1.22,1
13:04:38,JD100,1783343076,,4.312,DIGITUNDER,4,0.4165,0.0108,157,4408827379,lost,-1.0,1
13:04:40,JD100,1783343077,,4.313,DIGITOVER,5,0.4165,0.0108,976,4408830759,lost,-1.0,2
13:04:51,JD100,1783343088,,4.306,DIGITUNDER,4,0.4165,0.0108,155,4408846079,won,1.22,1
13:04:55,JD100,1783343093,,4.311,DIGITUNDER,4,0.4165,0.0108,154,4408854639,won,1.22,1
13:04:57,JD100,1783343094,,4.310,DIGITUNDER,4,0.4165,0.0108,198,4408856219,lost,-1.0,1
13:04:59,JD100,1783343095,,4.311,DIGITOVER,5,0.4165,0.0108,155,4408858199,won,1.22,1
13:05:05,JD100,1783343103,,4.319,DIGITUNDER,4,0.4165,0.0108,319,4408872999,won,1.22,1
13:05:11,JD100,1783343108,,4.321,DIGITUNDER,4,0.4165,0.0108,165,4408881079,won,1.22,1
13:05:13,JD100,1783343109,,4.321,DIGITUNDER,4,0.4165,0.0108,147,4408882459,lost,-1.0,1
13:05:15,JD100,1783343110,,4.322,DIGITOVER,5,0.4165,0.0108,152,4408883939,lost,-1.0,1
13:05:17,JD100,1783343112,,4.325,DIGITOVER,5,0.4165,0.0108,154,4408887199,lost,-1.0,1
13:05:31,JD100,1783343128,,4.336,DIGITUNDER,4,0.4165,0.0108,180,4408913439,won,1.22,1
13:05:33,JD100,1783343131,,4.334,DIGITOVER,5,0.4165,0.0108,159,4408919219,lost,-1.0,1
13:05:52,JD100,1783343150,,4.329,DIGITOVER,5,0.4165,0.0108,164,4408953679,lost,-1.0,1
13:06:02,JD100,1783343159,,4.329,DIGITOVER,5,0.4165,0.0108,184,4408970039,won,1.22,1
13:06:04,JD100,1783343161,,4.326,DIGITOVER,5,0.4165,0.0108,308,4408974359,lost,-1.0,1
13:06:08,JD100,1783343166,,4.326,DIGITOVER,5,0.4165,0.0108,157,4408983119,won,1.22,1
13:06:13,JD100,1783343170,,4.332,DIGITOVER,5,0.4165,0.0108,156,4408989599,lost,-1.0,1
13:06:16,JD100,1783343173,,4.341,DIGITUNDER,4,0.4165,0.0108,170,4408994719,won,1.22,1
13:06:18,JD100,1783343176,,4.342,DIGITUNDER,4,0.4165,0.0108,177,4409000079,lost,-1.0,1
13:06:20,JD100,1783343177,,4.336,DIGITOVER,5,0.4165,0.0108,230,4409002139,won,1.22,1
13:06:22,JD100,1783343178,,4.336,DIGITOVER,5,0.4165,0.0108,166,4409003279,lost,-1.0,1
13:06:25,JD100,1783343183,,4.339,DIGITUNDER,4,0.4165,0.0108,163,4409013899,lost,-1.0,1
13:06:55,JD100,1783343212,,4.350,DIGITUNDER,4,0.4165,0.0108,175,4409061799,lost,-1.0,1
13:06:59,JD100,1783343217,,4.342,DIGITOVER,5,0.4165,0.0108,153,4409070639,lost,-1.0,1
13:07:56,JD100,1783343274,,4.345,DIGITOVER,5,0.4165,0.0108,176,4409166659,won,1.22,1
13:08:11,JD100,1783343288,,4.337,DIGITUNDER,4,0.4165,0.0108,170,4409191059,lost,-1.0,1
13:08:22,JD100,1783343299,,4.346,DIGITOVER,5,0.4165,0.0108,153,4409211699,won,1.22,1
13:08:35,JD100,1783343312,,4.345,DIGITUNDER,4,0.4165,0.0108,161,4409231239,won,1.22,1
13:08:49,JD100,1783343327,,4.344,DIGITOVER,5,0.4165,0.0108,250,4409256079,lost,-1.0,1
13:09:00,JD100,1783343337,,4.346,DIGITUNDER,4,0.4165,0.0108,170,4409273859,lost,-1.0,1
13:09:09,JD100,1783343347,,4.350,DIGITUNDER,4,0.4165,0.0108,170,4409291239,won,1.22,1
13:09:11,JD100,1783343348,,4.350,DIGITUNDER,4,0.4165,0.0108,197,4409293279,won,1.22,1
13:09:50,JD100,1783343388,,4.347,DIGITOVER,5,0.4165,0.0108,213,4409361819,won,1.22,1
13:09:52,JD100,1783343390,,4.345,DIGITOVER,5,0.4165,0.0108,154,4409364799,won,1.22,1
13:09:58,JD100,1783343395,,4.340,DIGITOVER,5,0.4165,0.0108,165,4409373319,lost,-1.0,1
13:10:05,JD100,1783343403,,4.341,DIGITOVER,5,0.4165,0.0108,169,4409388019,won,1.22,1
13:10:07,JD100,1783343404,,4.341,DIGITOVER,5,0.4165,0.0108,197,4409389399,lost,-1.0,1
13:10:13,JD100,1783343410,,4.343,DIGITOVER,5,0.4165,0.0108,170,4409403179,lost,-1.0,1
13:10:26,JD100,1783343423,,4.345,DIGITOVER,5,0.4165,0.0108,174,4409423979,lost,-1.0,1
13:10:29,JD100,1783343427,,4.348,DIGITOVER,5,0.4165,0.0108,164,4409430579,lost,-1.0,1
13:10:34,JD100,1783343432,,4.344,DIGITOVER,5,0.4165,0.0108,173,4409438239,lost,-1.0,1
13:10:36,JD100,1783343433,,4.345,DIGITUNDER,4,0.4165,0.0108,173,4409440539,lost,-1.0,1
13:10:38,JD100,1783343436,,4.346,DIGITUNDER,4,0.4165,0.0108,192,4409446359,won,1.22,1
13:10:47,JD100,1783343445,,4.335,DIGITUNDER,4,0.4165,0.0108,151,4409459839,lost,-1.0,1
13:10:53,JD100,1783343450,,4.333,DIGITOVER,5,0.4165,0.0108,182,4409468279,lost,-1.0,1
13:10:55,JD100,1783343451,,4.334,DIGITUNDER,4,0.4165,0.0108,162,4409469939,lost,-1.0,1
13:10:57,JD100,1783343455,,4.337,DIGITOVER,5,0.4165,0.0108,164,4409476199,lost,-1.0,1
13:11:01,JD100,1783343458,,4.333,DIGITUNDER,4,0.4165,0.0108,167,4409480479,lost,-1.0,1
13:11:03,JD100,1783343460,,4.333,DIGITUNDER,4,0.4165,0.0108,173,4409483979,lost,-1.0,1
13:11:05,JD100,1783343461,,4.333,DIGITOVER,5,0.4165,0.0108,159,4409486079,lost,-1.0,1
13:11:16,JD100,1783343474,,4.350,DIGITOVER,5,0.4165,0.0108,170,4409508459,lost,-1.0,1
13:11:29,JD100,1783343486,,4.349,DIGITOVER,5,0.4165,0.0108,176,4409528099,won,1.22,1
13:12:00,JD100,1783343517,,4.336,DIGITUNDER,4,0.4165,0.0108,159,4409579639,lost,-1.0,1
13:12:05,JD100,1783343523,,4.335,DIGITOVER,5,0.4165,0.0108,298,4409590579,lost,-1.0,1
13:12:07,JD100,1783343525,,4.335,DIGITUNDER,4,0.4165,0.0108,161,4409593439,lost,-1.0,1
13:12:19,JD100,1783343537,,4.346,DIGITUNDER,4,0.4165,0.0108,148,4409617239,won,1.22,1
13:12:21,JD100,1783343538,,4.346,DIGITUNDER,4,0.4165,0.0108,169,4409618579,lost,-1.0,1
13:12:23,JD100,1783343541,,4.343,DIGITUNDER,4,0.4165,0.0108,180,4409623959,lost,-1.0,1
13:12:27,JD100,1783343544,,4.344,DIGITOVER,5,0.4165,0.0108,156,4409628639,lost,-1.0,1
13:12:29,JD100,1783343545,,4.344,DIGITUNDER,4,0.4165,0.0108,161,4409629959,lost,-1.0,1
13:12:36,JD100,1783343554,,4.342,DIGITUNDER,4,0.4165,0.0108,174,4409644579,lost,-1.0,1
13:12:38,JD100,1783343555,,4.343,DIGITOVER,5,0.4165,0.0108,163,4409646659,won,1.22,1
13:12:40,JD100,1783343557,,4.348,DIGITOVER,5,0.4165,0.0108,199,4409650239,lost,-1.0,1
13:12:52,JD100,1783343569,,4.349,DIGITOVER,5,0.4165,0.0108,189,4409671279,won,1.22,1
13:12:56,JD100,1783343573,,4.345,DIGITUNDER,4,0.4165,0.0108,165,4409677279,won,1.22,1
13:12:59,JD100,1783343576,,4.346,DIGITUNDER,4,0.4165,0.0108,194,4409681639,lost,-1.0,1
13:13:02,JD100,1783343579,,4.341,DIGITUNDER,4,0.4165,0.0108,148,4409687459,won,1.22,1
13:13:04,JD100,1783343582,,4.344,DIGITOVER,5,0.4165,0.0108,311,4409693439,lost,-1.0,1
13:13:13,JD100,1783343590,,4.336,DIGITOVER,5,0.4165,0.0108,171,4409705339,won,1.22,1
13:13:19,JD100,1783343596,,4.333,DIGITUNDER,4,0.4165,0.0108,160,4409715539,lost,-1.0,1
13:13:22,JD100,1783343599,,4.331,DIGITOVER,5,0.4165,0.0108,162,4409720859,won,1.22,1
13:13:24,JD100,1783343600,,4.330,DIGITOVER,5,0.4165,0.0108,164,4409722679,won,1.22,1
13:13:31,JD100,1783343608,,4.325,DIGITOVER,5,0.4165,0.0108,177,4409736039,lost,-1.0,1
13:13:36,JD100,1783343613,,4.326,DIGITUNDER,4,0.4165,0.0108,178,4409745779,lost,-1.0,1
13:13:38,JD100,1783343615,,4.325,DIGITOVER,5,0.4165,0.0108,165,4409749139,lost,-1.0,1
13:13:43,JD100,1783343620,,4.321,DIGITOVER,5,0.4165,0.0108,184,4409756239,lost,-1.0,1
13:13:45,JD100,1783343621,,4.321,DIGITUNDER,4,0.4165,0.0108,316,4409758339,won,1.22,1
13:13:47,JD100,1783343625,,4.329,DIGITOVER,5,0.4165,0.0108,303,4409767039,won,1.22,1
13:13:49,JD100,1783343626,,4.326,DIGITOVER,5,0.4165,0.0108,201,4409768419,won,1.22,1
13:14:01,JD100,1783343637,,4.339,DIGITUNDER,4,0.4165,0.0108,149,4409786059,lost,-1.0,1
13:14:23,JD100,1783343660,,4.334,DIGITUNDER,4,0.4165,0.0108,150,4409828219,lost,-1.0,1
13:14:25,JD100,1783343662,,4.336,DIGITUNDER,4,0.4165,0.0108,201,4409831679,won,1.22,1
13:14:32,JD100,1783343670,,4.343,DIGITOVER,5,0.4165,0.0108,158,4409843799,lost,-1.0,1
13:14:37,JD100,1783343674,,4.338,DIGITUNDER,4,0.4165,0.0108,158,4409850479,lost,-1.0,1
13:14:39,JD100,1783343677,,4.335,DIGITOVER,5,0.4165,0.0108,166,4409854759,won,1.22,1
13:14:44,JD100,1783343681,,4.334,DIGITUNDER,4,0.4165,0.0108,158,4409860819,won,1.22,1
13:14:49,JD100,1783343686,,4.331,DIGITOVER,5,0.4165,0.0108,170,4409867879,won,1.22,1
13:14:51,JD100,1783343687,,4.338,DIGITOVER,5,0.4165,0.0108,153,4409869599,lost,-1.0,1
13:14:56,JD100,1783343693,,4.337,DIGITOVER,5,0.4165,0.0108,173,4409879539,lost,-1.0,1
13:14:58,JD100,1783343694,,4.337,DIGITUNDER,4,0.4165,0.0108,155,4409880839,lost,-1.0,1
13:15:00,JD100,1783343697,,4.326,DIGITOVER,5,0.4165,0.0108,158,4409885339,lost,-1.0,1
13:15:02,JD100,1783343700,,4.324,DIGITOVER,5,0.4165,0.0108,188,4409891019,won,1.22,1
13:15:06,JD100,1783343704,,4.321,DIGITOVER,5,0.4165,0.0108,302,4409898459,lost,-1.0,1
13:15:13,JD100,1783343710,,4.327,DIGITUNDER,4,0.4165,0.0108,171,4409908439,lost,-1.0,1
13:15:15,JD100,1783343712,,4.330,DIGITUNDER,4,0.4165,0.0108,159,4409911959,won,1.22,1
13:15:17,JD100,1783343713,,4.329,DIGITUNDER,4,0.4165,0.0108,162,4409913459,lost,-1.0,1
13:15:27,JD100,1783343725,,4.330,DIGITUNDER,4,0.4165,0.0108,154,4409932679,lost,-1.0,1
13:15:37,JD100,1783343734,,4.323,DIGITUNDER,4,0.4165,0.0108,155,4409947439,won,1.22,1
13:15:49,JD100,1783343747,,4.319,DIGITUNDER,4,0.4165,0.0108,247,4409968919,lost,-1.0,1
13:16:00,JD100,1783343757,,4.333,DIGITOVER,5,0.4165,0.0108,158,4409984439,won,1.22,1
13:16:11,JD100,1783343768,,4.330,DIGITUNDER,4,0.4165,0.0108,152,4410002719,won,1.22,1
13:16:16,JD100,1783343773,,4.326,DIGITOVER,5,0.4165,0.0108,159,4410010039,won,1.22,1
13:16:18,JD100,1783343774,,4.326,DIGITOVER,5,0.4165,0.0108,153,4410011479,lost,-1.0,1
13:16:20,JD100,1783343777,,4.321,DIGITOVER,5,0.4165,0.0108,247,4410016159,lost,-1.0,1
13:16:22,JD100,1783343779,,4.323,DIGITOVER,5,0.4165,0.0108,152,4410019159,lost,-1.0,1
13:16:28,JD100,1783343785,,4.325,DIGITUNDER,4,0.4165,0.0108,160,4410028039,won,1.22,1
13:16:37,JD100,1783343794,,4.335,DIGITUNDER,4,0.4165,0.0108,176,4410042779,lost,-1.0,1
13:16:39,JD100,1783343796,,4.334,DIGITOVER,5,0.4165,0.0108,154,4410046039,won,1.22,1
13:16:41,JD100,1783343797,,4.334,DIGITOVER,5,0.4165,0.0108,171,4410047739,lost,-1.0,1
13:16:43,JD100,1783343798,,4.333,DIGITUNDER,4,0.4165,0.0108,504,4410051579,lost,-1.0,1
13:16:45,JD100,1783343803,,4.336,DIGITUNDER,4,0.4165,0.0108,147,4410059739,lost,-1.0,1
13:16:53,JD100,1783343811,,4.337,DIGITOVER,5,0.4165,0.0108,159,4410071699,won,1.22,1
13:16:55,JD100,1783343812,,4.335,DIGITOVER,5,0.4165,0.0108,175,4410073359,won,1.22,1
13:16:59,JD100,1783343816,,4.339,DIGITUNDER,4,0.4165,0.0108,182,4410079359,lost,-1.0,1
13:17:02,JD100,1783343820,,4.338,DIGITUNDER,4,0.4165,0.0108,222,4410085499,lost,-1.0,1
13:17:04,JD100,1783343821,,4.337,DIGITOVER,5,0.4165,0.0108,152,4410087079,lost,-1.0,1
13:17:23,JD100,1783343840,,4.335,DIGITUNDER,4,0.4165,0.0108,155,4410118539,won,1.22,1
13:17:35,JD100,1783343852,,4.327,DIGITUNDER,4,0.4165,0.0108,183,4410137439,won,1.22,1
13:17:37,JD100,1783343855,,4.324,DIGITOVER,5,0.4165,0.0108,166,4410142799,won,1.22,1
13:17:39,JD100,1783343856,,4.324,DIGITOVER,5,0.4165,0.0108,172,4410144579,lost,-1.0,1
13:17:41,JD100,1783343858,,4.326,DIGITOVER,5,0.4165,0.0108,154,4410147599,won,1.22,1
13:17:43,JD100,1783343860,,4.324,DIGITUNDER,4,0.4165,0.0108,189,4410150919,lost,-1.0,1
13:17:46,JD100,1783343861,,4.324,DIGITOVER,5,0.4165,0.0108,170,4410152699,won,1.22,1
13:17:56,JD100,1783343873,,4.329,DIGITOVER,5,0.4165,0.0108,161,4410171359,won,1.22,1
13:18:02,JD100,1783343879,,4.328,DIGITUNDER,4,0.4165,0.0108,166,4410182539,won,1.22,1
13:18:05,JD100,1783343883,,4.325,DIGITOVER,5,0.4165,0.0108,191,4410189139,lost,-1.0,1
13:18:09,JD100,1783343887,,4.311,DIGITUNDER,4,0.4165,0.0108,167,4410194679,lost,-1.0,1
13:18:14,JD100,1783343891,,4.303,DIGITUNDER,4,0.4165,0.0108,168,4410201519,won,1.22,1
13:18:19,JD100,1783343896,,4.310,DIGITUNDER,4,0.4165,0.0108,167,4410210459,won,1.22,1
13:18:21,JD100,1783343898,,4.311,DIGITOVER,5,0.4165,0.0108,198,4410213819,lost,-1.0,1
13:18:23,JD100,1783343900,,4.312,DIGITOVER,5,0.4165,0.0108,195,4410217039,lost,-1.0,1
13:18:31,JD100,1783343908,,4.304,DIGITOVER,5,0.4165,0.0108,148,4410229659,won,1.22,1
13:18:33,JD100,1783343910,,4.302,DIGITOVER,5,0.4165,0.0108,869,4410240079,lost,-1.0,2
13:18:35,JD100,1783343911,,4.302,DIGITOVER,5,0.4165,0.0108,343,4410241439,lost,-1.0,1
13:18:37,JD100,1783343913,,4.303,DIGITUNDER,4,0.4165,0.0108,163,4410244479,won,1.22,1
13:18:39,JD100,1783343916,,4.300,DIGITOVER,5,0.4165,0.0108,156,4410248959,won,1.22,1
13:18:56,JD100,1783343933,,4.299,DIGITOVER,5,0.4165,0.0108,172,4410274619,lost,-1.0,1
13:19:01,JD100,1783343938,,4.307,DIGITOVER,5,0.4165,0.0108,173,4410282019,lost,-1.0,1
13:19:07,JD100,1783343944,,4.302,DIGITUNDER,4,0.4165,0.0108,149,4410291439,won,1.22,1
13:19:15,JD100,1783343953,,4.306,DIGITUNDER,4,0.4165,0.0108,180,4410305039,lost,-1.0,1
13:19:19,JD100,1783343956,,4.306,DIGITUNDER,4,0.4165,0.0108,158,4410309219,lost,-1.0,1
13:19:22,JD100,1783343960,,4.294,DIGITUNDER,4,0.4165,0.0108,204,4410315239,won,1.22,1
13:19:34,JD100,1783343971,,4.282,DIGITUNDER,4,0.4165,0.0108,168,4410332019,won,1.22,1
13:19:40,JD100,1783343977,,4.280,DIGITOVER,5,0.4165,0.0108,184,4410341199,lost,-1.0,1
13:19:44,JD100,1783343980,,4.278,DIGITUNDER,4,0.4165,0.0108,194,4410345899,won,1.22,1
13:19:46,JD100,1783343981,,4.278,DIGITUNDER,4,0.4165,0.0108,214,4410347579,won,1.22,1
13:19:48,JD100,1783343983,,4.277,DIGITUNDER,4,0.4165,0.0108,165,4410350439,lost,-1.0,1
13:19:50,JD100,1783343985,,4.277,DIGITUNDER,4,0.4165,0.0108,214,4410353379,won,1.22,1
13:19:52,JD100,1783343987,,4.276,DIGITOVER,5,0.4165,0.0108,182,4410356259,lost,-1.0,1
13:19:57,JD100,1783343994,,4.284,DIGITOVER,5,0.4165,0.0108,168,4410366239,won,1.22,1
13:20:09,JD100,1783344006,,4.298,DIGITOVER,5,0.4165,0.0108,180,4410391039,lost,-1.0,1
13:20:11,JD100,1783344009,,4.299,DIGITUNDER,4,0.4165,0.0108,171,4410396939,won,1.22,1
13:20:17,JD100,1783344014,,4.298,DIGITOVER,5,0.4165,0.0108,175,4410403759,won,1.22,1
13:20:19,JD100,1783344017,,4.301,DIGITOVER,5,0.4165,0.0108,172,4410408179,lost,-1.0,1
13:20:25,JD100,1783344022,,4.299,DIGITOVER,5,0.4165,0.0108,165,4410415199,won,1.22,1
13:20:35,JD100,1783344033,,4.301,DIGITOVER,5,0.4165,0.0108,167,4410432479,won,1.22,1
13:20:41,JD100,1783344039,,4.308,DIGITUNDER,4,0.4165,0.0108,167,4410440479,lost,-1.0,1
13:20:46,JD100,1783344043,,4.301,DIGITOVER,5,0.4165,0.0108,161,4410446299,won,1.22,1
13:20:50,JD100,1783344047,,4.305,DIGITOVER,5,0.4165,0.0108,262,4410451999,lost,-1.0,1
13:20:53,JD100,1783344050,,4.305,DIGITOVER,5,0.4165,0.0108,148,4410456219,lost,-1.0,1
13:21:15,JD100,1783344073,,4.289,DIGITUNDER,4,0.4165,0.0108,159,4410491999,won,1.22,1
13:21:17,JD100,1783344075,,4.289,DIGITUNDER,4,0.4165,0.0108,175,4410495239,lost,-1.0,1
13:21:32,JD100,1783344089,,4.302,DIGITUNDER,4,0.4165,0.0108,257,4410516779,lost,-1.0,1
13:21:38,JD100,1783344095,,4.308,DIGITOVER,5,0.4165,0.0108,160,4410525519,lost,-1.0,1
13:21:40,JD100,1783344097,,4.309,DIGITUNDER,4,0.4165,0.0108,192,4410528139,won,1.22,1
13:21:51,JD100,1783344109,,4.309,DIGITOVER,5,0.4165,0.0108,158,4410545819,won,1.22,1
13:22:01,JD100,1783344118,,4.299,DIGITUNDER,4,0.4165,0.0108,179,4410557639,lost,-1.0,1
13:22:03,JD100,1783344121,,4.301,DIGITUNDER,4,0.4165,0.0108,233,4410561959,won,1.22,1
13:22:05,JD100,1783344122,,4.307,DIGITUNDER,4,0.4165,0.0108,289,4410563579,won,1.22,1
13:22:13,JD100,1783344130,,4.313,DIGITUNDER,4,0.4165,0.0108,213,4410576299,won,1.22,1
13:22:15,JD100,1783344131,,4.313,DIGITUNDER,4,0.4165,0.0108,172,4410577659,won,1.22,1
13:22:21,JD100,1783344139,,4.317,DIGITOVER,5,0.4165,0.0108,163,4410590799,lost,-1.0,1
13:22:25,JD100,1783344142,,4.312,DIGITUNDER,4,0.4165,0.0108,149,4410595119,lost,-1.0,1
13:22:28,JD100,1783344146,,4.314,DIGITOVER,5,0.4165,0.0108,214,4410602119,won,1.22,1
13:22:37,JD100,1783344154,,4.318,DIGITUNDER,4,0.4165,0.0108,199,4410613659,won,1.22,1
13:22:39,JD100,1783344155,,4.317,DIGITUNDER,4,0.4165,0.0108,174,4410615459,lost,-1.0,1
13:22:41,JD100,1783344157,,4.320,DIGITOVER,5,0.4165,0.0108,148,4410618739,lost,-1.0,1
13:23:07,JD100,1783344184,,4.320,DIGITOVER,5,0.4165,0.0108,160,4410659479,lost,-1.0,1
13:23:15,JD100,1783344192,,4.319,DIGITUNDER,4,0.4165,0.0108,161,4410672019,lost,-1.0,1
13:23:33,JD100,1783344211,,4.319,DIGITOVER,5,0.4165,0.0108,229,4410700739,lost,-1.0,1
13:23:36,JD100,1783344213,,4.319,DIGITUNDER,4,0.4165,0.0108,163,4410703459,won,1.22,1
13:23:38,JD100,1783344214,,4.319,DIGITUNDER,4,0.4165,0.0108,160,4410704739,won,1.22,1
13:23:40,JD100,1783344217,,4.317,DIGITOVER,5,0.4165,0.0108,212,4410709699,won,1.22,1
13:23:43,JD100,1783344218,,4.316,DIGITOVER,5,0.4165,0.0108,179,4410710959,lost,-1.0,1
13:23:48,JD100,1783344225,,4.316,DIGITUNDER,4,0.4165,0.0108,165,4410722259,lost,-1.0,1
13:23:51,JD100,1783344228,,4.319,DIGITOVER,5,0.4165,0.0108,165,4410726299,won,1.22,1
